ID,degree,in_degree,out_degree,betweenness,eigenvector,date
9911390,1,0,1,0.0,8.211974124807393e-20,1999-11-17
110253,2,1,1,3.061802929533043e-06,1.387823627092449e-15,2001-10-18
9605465,2,1,1,4.9766447616537095e-06,1.2642334165141024e-15,1996-06-02
9001,1,0,1,0.0,8.211974124807393e-20,2000-08-31
8023,1,0,1,0.0,8.211974124807393e-20,2000-08-03
9703291,1,0,1,0.0,8.211974124807393e-20,1997-03-11
5189,1,0,1,0.0,8.211974124807393e-20,2000-05-18
3022,1,0,1,0.0,8.211974124807393e-20,2000-03-03
2213,1,0,1,0.0,8.211974124807393e-20,2000-02-19
9908396,1,0,1,0.0,8.211974124807393e-20,1999-08-18
9711216,2,0,2,0.0,8.211974124807393e-20,1997-11-03
9704225,1,0,1,0.0,8.211974124807393e-20,1997-04-03
9709392,1,0,1,0.0,8.211974124807393e-20,1997-09-18
9709511,2,0,2,0.0,8.211974124807393e-20,1997-09-30
9708377,1,0,1,0.0,8.211974124807393e-20,1997-08-17
9812538,1,0,1,0.0,8.211974124807393e-20,1998-12-31
10328,2,0,2,0.0,8.211974124807393e-20,2000-10-30
9209289,1,1,0,0.0,1.2642334165141024e-15,1992-09-28
9310285,1,1,0,0.0,1.2642334165141024e-15,1993-10-14
9405410,1,1,0,0.0,1.2642334165141024e-15,1994-05-30
9504262,1,1,0,0.0,1.2642334165141024e-15,1995-04-10
9504267,1,1,0,0.0,1.2642334165141024e-15,1995-04-10
9510366,1,1,0,0.0,1.2642334165141024e-15,1995-10-22
9704245,2,1,1,4.9766447616537095e-06,1.2642334165141024e-15,1997-04-05
9708396,1,1,0,0.0,1.2642334165141024e-15,1997-08-18
9709333,1,1,0,0.0,1.2642334165141024e-15,1997-09-13
9804275,2,1,1,4.9766447616537095e-06,1.2642334165141024e-15,1998-04-12
9805241,1,1,0,0.0,1.2642334165141024e-15,1998-05-06
9805404,1,1,0,0.0,1.2642334165141024e-15,1998-05-20
9903258,1,0,1,0.0,8.211974124807393e-20,1999-03-04
5278,1,0,1,0.0,8.211974124807393e-20,2000-05-27
9610425,1,0,1,0.0,8.211974124807393e-20,1996-10-20
9131,1,0,1,0.0,8.211974124807393e-20,2000-09-11
10208,1,0,1,0.0,8.211974124807393e-20,2000-10-18
9604376,1,0,1,0.0,8.211974124807393e-20,1996-04-21
9804215,1,0,1,0.0,8.211974124807393e-20,1998-04-02
9512419,1,0,1,0.0,8.211974124807393e-20,1995-12-25
9707395,1,0,1,0.0,8.211974124807393e-20,1997-07-18
105146,1,0,1,0.0,8.211974124807393e-20,2001-05-15
9903203,1,0,1,0.0,8.211974124807393e-20,1999-03-01
109111,1,0,1,0.0,8.211974124807393e-20,2001-09-13
10194,1,1,0,0.0,0.22941560474528283,2000-10-17
102157,3,3,0,0.0,0.2294156047454896,2001-02-13
102176,1,1,0,0.0,0.22941560474528283,2001-02-14
9805376,1,1,0,0.0,0.22941560474528283,1998-05-19
9911386,1,0,1,0.0,8.211974124807393e-20,1999-11-17
9508221,1,0,1,0.0,8.211974124807393e-20,1995-08-02
9912287,1,0,1,0.0,8.211974124807393e-20,1999-12-09
9610461,1,0,1,0.0,8.211974124807393e-20,1996-10-23
105173,1,0,1,0.0,8.211974124807393e-20,2001-05-17
9911490,1,0,1,0.0,8.211974124807393e-20,1999-11-25
9807390,2,0,2,0.0,8.211974124807393e-20,1998-07-15
9904382,2,1,1,1.6038015345173084e-05,8.463818947266991e-14,1999-04-19
102081,1,0,1,0.0,8.211974124807393e-20,2001-02-07
202167,1,0,1,0.0,8.211974124807393e-20,2002-02-16
2039,1,0,1,0.0,8.211974124807393e-20,2000-02-03
102083,1,0,1,0.0,8.211974124807393e-20,2001-02-07
202101,1,0,1,0.0,8.211974124807393e-20,2002-02-11
106116,1,0,1,0.0,8.211974124807393e-20,2001-06-11
9906342,2,0,2,0.0,8.211974124807393e-20,1999-06-11
2191,1,0,1,0.0,8.211974124807393e-20,2000-02-17
9806315,1,0,1,0.0,8.211974124807393e-20,1998-06-09
203067,1,0,1,0.0,8.211974124807393e-20,2002-03-06
203056,1,0,1,0.0,8.211974124807393e-20,2002-03-05
9808448,1,0,1,0.0,8.211974124807393e-20,1998-08-28
105061,1,0,1,0.0,8.211974124807393e-20,2001-05-07
106255,2,0,2,0.0,8.211974124807393e-20,2001-06-22
102317,1,0,1,0.0,8.211974124807393e-20,2001-02-26
3222,1,0,1,0.0,8.211974124807393e-20,2000-03-22
8141,1,0,1,0.0,8.211974124807393e-20,2000-08-14
109217,1,0,1,0.0,8.211974124807393e-20,2001-09-24
104288,1,0,1,0.0,8.211974124807393e-20,2001-04-27
9909389,1,0,1,0.0,8.211974124807393e-20,1999-09-15
2102,1,0,1,0.0,8.211974124807393e-20,2000-02-09
11364,1,0,1,0.0,8.211974124807393e-20,2000-11-29
9158,1,0,1,0.0,8.211974124807393e-20,2000-09-13
10087,1,0,1,0.0,8.211974124807393e-20,2000-10-10
202100,2,0,2,0.0,8.211974124807393e-20,2002-02-11
12076,24,8,16,2.7118825947292666e-05,8.057870681973489e-13,2000-12-06
110049,1,0,1,0.0,8.211974124807393e-20,2001-10-03
9708284,1,0,1,0.0,8.211974124807393e-20,1997-08-07
9811382,1,0,1,0.0,8.211974124807393e-20,1998-11-18
9811278,17,3,14,4.082403906044057e-06,1.0675566362249613e-17,1998-11-09
9611397,1,0,1,0.0,8.211974124807393e-20,1996-11-22
3116,1,0,1,0.0,8.211974124807393e-20,2000-03-13
9906505,1,0,1,0.0,8.211974124807393e-20,1999-06-25
9807519,1,0,1,0.0,8.211974124807393e-20,1998-07-28
9909278,1,0,1,0.0,8.211974124807393e-20,1999-09-07
9909444,1,0,1,0.0,8.211974124807393e-20,1999-09-20
9906504,2,0,2,0.0,8.211974124807393e-20,1999-06-25
9904421,1,0,1,0.0,8.211974124807393e-20,1999-04-21
8238,1,0,1,0.0,8.211974124807393e-20,2000-08-22
9907548,1,0,1,0.0,8.211974124807393e-20,1999-07-29
8258,1,0,1,0.0,8.211974124807393e-20,2000-08-24
8263,1,0,1,0.0,8.211974124807393e-20,2000-08-24
9911214,1,0,1,0.0,8.211974124807393e-20,1999-11-03
7185,1,0,1,0.0,8.211974124807393e-20,2000-07-18
9707242,1,0,1,0.0,8.211974124807393e-20,1997-07-04
6051,1,0,1,0.0,8.211974124807393e-20,2000-06-05
112158,1,0,1,0.0,8.211974124807393e-20,2001-12-11
9901365,1,0,1,0.0,8.211974124807393e-20,1999-01-21
9905366,1,0,1,0.0,8.211974124807393e-20,1999-05-17
9912376,1,0,1,0.0,8.211974124807393e-20,1999-12-16
6135,1,1,0,0.0,5.968462793910005e-16,2000-06-13
10007,1,1,0,0.0,5.968462793910005e-16,2000-10-02
11086,1,1,0,0.0,5.968462793910005e-16,2000-11-07
12086,1,1,0,0.0,5.968462793910005e-16,2000-12-07
9603202,1,1,0,0.0,5.968462793910005e-16,1996-03-02
9605259,1,1,0,0.0,5.968462793910005e-16,1996-05-08
9808385,1,1,0,0.0,5.968462793910005e-16,1998-08-22
9912322,1,1,0,0.0,5.968462793910005e-16,1999-12-13
102310,1,0,1,0.0,8.211974124807393e-20,2001-02-26
9811313,1,0,1,0.0,8.211974124807393e-20,1998-11-12
9906268,1,0,1,0.0,8.211974124807393e-20,1999-06-07
9711410,1,0,1,0.0,8.211974124807393e-20,1997-11-20
9211262,2,2,0,0.0,1.4195300591883376e-14,1992-11-17
9211310,1,1,0,0.0,1.41176153166627e-14,1992-11-25
9301225,1,1,0,0.0,1.41176153166627e-14,1993-01-10
9301252,1,1,0,0.0,1.41176153166627e-14,1993-01-20
9301265,1,1,0,0.0,1.41176153166627e-14,1993-01-25
9302284,1,1,0,0.0,1.41176153166627e-14,1993-02-20
9303215,2,2,0,0.0,1.5282894444972864e-14,1993-03-03
9303293,1,1,0,0.0,1.41176153166627e-14,1993-03-23
9303294,1,1,0,0.0,1.41176153166627e-14,1993-03-23
9304209,1,1,0,0.0,1.41176153166627e-14,1993-04-03
9304248,2,2,0,0.0,1.4195300591883376e-14,1993-04-13
9304290,1,1,0,0.0,1.41176153166627e-14,1993-04-22
9304308,1,1,0,0.0,1.41176153166627e-14,1993-04-27
9306319,1,1,0,0.0,1.41176153166627e-14,1993-06-25
9309216,1,1,0,0.0,1.41176153166627e-14,1993-09-02
9309258,1,1,0,0.0,1.41176153166627e-14,1993-09-13
9309294,2,2,0,0.0,1.4121146465536367e-14,1993-09-20
9310244,1,1,0,0.0,1.41176153166627e-14,1993-10-07
9310340,1,1,0,0.0,1.41176153166627e-14,1993-10-22
9312201,1,1,0,0.0,1.41176153166627e-14,1993-11-30
9312347,1,1,0,0.0,1.41176153166627e-14,1993-12-28
9402268,2,2,0,0.0,1.9070683933988444e-13,1994-02-10
9402278,1,1,0,0.0,1.41176153166627e-14,1994-02-14
9402358,1,1,0,0.0,1.41176153166627e-14,1994-02-26
9403362,2,2,0,0.0,1.4121146465536367e-14,1994-03-24
9404244,1,1,0,0.0,1.41176153166627e-14,1994-04-08
9404247,1,1,0,0.0,1.41176153166627e-14,1994-04-10
9404280,1,1,0,0.0,1.41176153166627e-14,1994-04-18
9404343,1,1,0,0.0,1.41176153166627e-14,1994-04-26
9404359,1,1,0,0.0,1.41176153166627e-14,1994-05-01
9405329,1,1,0,0.0,1.41176153166627e-14,1994-05-19
9405401,1,1,0,0.0,1.41176153166627e-14,1994-05-27
9406228,1,1,0,0.0,1.41176153166627e-14,1994-06-03
9406374,2,2,0,0.0,1.9070683933988444e-13,1994-06-22
9406395,1,1,0,0.0,1.41176153166627e-14,1994-06-26
9407246,1,1,0,0.0,1.41176153166627e-14,1994-06-21
9409357,1,1,0,0.0,1.41176153166627e-14,1994-09-19
9409412,1,1,0,0.0,1.41176153166627e-14,1994-09-24
9409458,3,3,0,0.0,1.907845246151051e-13,1994-09-30
9410342,1,1,0,0.0,1.41176153166627e-14,1994-10-21
9410354,1,1,0,0.0,1.41176153166627e-14,1994-10-23
9411201,1,1,0,0.0,1.41176153166627e-14,1994-11-01
9411357,1,1,0,0.0,1.41176153166627e-14,1994-11-22
9501339,1,1,0,0.0,1.41176153166627e-14,1995-01-18
9502206,2,2,0,0.0,1.5233458360741524e-14,1995-02-01
9502210,1,1,0,0.0,1.41176153166627e-14,1995-02-01
9505233,1,1,0,0.0,1.41176153166627e-14,1995-05-04
9505347,1,1,0,0.0,1.41176153166627e-14,1995-05-21
9510399,1,1,0,0.0,1.41176153166627e-14,1995-10-24
9710368,1,0,1,0.0,8.211974124807393e-20,1997-10-15
9612292,1,0,1,0.0,8.211974124807393e-20,1996-12-08
7170,1,0,1,0.0,8.211974124807393e-20,2000-07-17
9604312,1,0,1,0.0,8.211974124807393e-20,1996-04-12
9801417,1,0,1,0.0,8.211974124807393e-20,1998-01-27
112340,1,0,1,0.0,8.211974124807393e-20,2001-12-27
103343,1,0,1,0.0,8.211974124807393e-20,2001-03-30
10296,1,0,1,0.0,8.211974124807393e-20,2000-10-25
3203,1,1,0,0.0,9.437709806624386e-14,2000-03-21
6321,1,1,0,0.0,9.437709806624386e-14,2000-06-28
7031,1,1,0,0.0,9.437709806624386e-14,2000-07-04
9602323,1,1,0,0.0,9.437709806624386e-14,1996-02-16
9607217,1,1,0,0.0,9.437709806624386e-14,1996-07-02
9609381,1,1,0,0.0,9.437709806624386e-14,1996-09-17
9704207,2,2,0,0.0,9.50480163522406e-14,1997-04-01
9801260,2,2,0,0.0,9.50480163522406e-14,1998-01-10
9801262,2,2,0,0.0,9.50480163522406e-14,1998-01-12
9802299,1,1,0,0.0,9.437709806624386e-14,1998-02-11
9806305,1,1,0,0.0,9.437709806624386e-14,1998-06-08
9812448,2,2,0,0.0,9.50480163522406e-14,1998-12-20
9902451,1,1,0,0.0,9.437709806624386e-14,1999-02-24
102209,1,0,1,0.0,8.211974124807393e-20,2001-02-16
12136,2,0,2,0.0,8.211974124807393e-20,2000-12-12
8214,1,0,1,0.0,8.211974124807393e-20,2000-08-21
10150,2,0,2,0.0,8.211974124807393e-20,2000-10-15
102121,1,0,1,0.0,8.211974124807393e-20,2001-02-09
102224,1,0,1,0.0,8.211974124807393e-20,2001-02-18
11314,1,0,1,0.0,8.211974124807393e-20,2000-11-25
9905577,1,0,1,0.0,8.211974124807393e-20,1999-05-31
9908458,1,0,1,0.0,8.211974124807393e-20,1999-08-25
101262,1,0,1,0.0,8.211974124807393e-20,2001-01-23
9803257,1,0,1,0.0,8.211974124807393e-20,1998-03-05
9903218,1,0,1,0.0,8.211974124807393e-20,1999-03-01
9806301,1,0,1,0.0,8.211974124807393e-20,1998-06-08
10008,1,0,1,0.0,8.211974124807393e-20,2000-10-02
10107,1,0,1,0.0,8.211974124807393e-20,2000-10-11
1017,1,0,1,0.0,8.211974124807393e-20,2000-01-03
12092,1,0,1,0.0,8.211974124807393e-20,2000-12-07
106336,1,0,1,0.0,8.211974124807393e-20,2001-06-28
11177,1,0,1,0.0,8.211974124807393e-20,2000-11-14
9608329,2,1,1,2.2647621669244415e-05,2.2607564765594756e-16,1996-08-14
101300,1,0,1,0.0,8.211974124807393e-20,2001-01-26
112126,1,0,1,0.0,8.211974124807393e-20,2001-12-08
9806266,1,0,1,0.0,8.211974124807393e-20,1998-06-04
9207245,1,1,0,0.0,3.002297740029582e-16,1992-07-17
9412278,1,1,0,0.0,3.002297740029582e-16,1994-12-12
9505319,1,1,0,0.0,3.002297740029582e-16,1995-05-16
9506380,1,1,0,0.0,3.002297740029582e-16,1995-06-21
9606387,1,1,0,0.0,3.002297740029582e-16,1996-06-20
9608336,1,1,0,0.0,3.002297740029582e-16,1996-08-15
9609431,1,1,0,0.0,3.002297740029582e-16,1996-09-22
9610319,1,1,0,0.0,3.002297740029582e-16,1996-10-10
9612478,1,1,0,0.0,3.002297740029582e-16,1996-12-27
9710534,1,0,1,0.0,8.211974124807393e-20,1997-10-29
12259,1,0,1,0.0,8.211974124807393e-20,2000-12-19
6027,1,0,1,0.0,8.211974124807393e-20,2000-06-02
11111,24,2,22,5.686205440561366e-06,7.144417488582434e-18,2000-11-08
2077,1,1,0,0.0,1.519215213089368e-16,2000-02-07
3142,1,1,0,0.0,1.519215213089368e-16,2000-03-15
7238,2,1,1,0.0,1.519215213089368e-16,2000-07-21
8230,1,1,0,0.0,1.519215213089368e-16,2000-08-22
11032,1,1,0,0.0,1.519215213089368e-16,2000-11-02
9405388,1,1,0,0.0,1.519215213089368e-16,1994-05-26
9503234,1,1,0,0.0,1.519215213089368e-16,1995-03-04
9506338,1,1,0,0.0,1.519215213089368e-16,1995-06-15
9512309,1,1,0,0.0,1.519215213089368e-16,1995-12-14
9701320,1,1,0,0.0,1.519215213089368e-16,1997-01-17
9702287,2,2,0,0.0,1.5545267018260395e-16,1997-02-07
9708271,1,1,0,0.0,1.519215213089368e-16,1997-08-07
9803449,1,1,0,0.0,1.519215213089368e-16,1998-03-25
9806404,1,1,0,0.0,1.519215213089368e-16,1998-06-18
9808467,2,2,0,0.0,3.7791504922363627e-16,1998-08-28
9810284,1,1,0,0.0,1.519215213089368e-16,1998-10-08
9904492,1,1,0,0.0,1.519215213089368e-16,1999-04-29
9905555,1,1,0,0.0,1.519215213089368e-16,1999-05-31
9911379,1,1,0,0.0,1.519215213089368e-16,1999-11-16
9909524,1,0,1,0.0,8.211974124807393e-20,1999-09-28
7194,1,0,1,0.0,8.211974124807393e-20,2000-07-18
5258,2,0,2,0.0,8.211974124807393e-20,2000-05-25
9412324,1,1,0,0.0,6.500992140431095e-05,1994-12-19
9602353,1,1,0,0.0,6.500992140431095e-05,1996-02-20
9612269,1,1,0,0.0,6.500992140431095e-05,1996-12-05
9704287,1,1,0,0.0,6.500992140431095e-05,1997-04-10
9704423,1,1,0,0.0,6.500992140431095e-05,1997-04-28
9803479,1,1,0,0.0,6.500992140431095e-05,1998-03-27
9902328,1,1,0,0.0,6.500992140431095e-05,1999-02-11
9907363,1,1,0,0.0,6.500992140431095e-05,1999-07-14
9908341,1,1,0,0.0,6.500992140431095e-05,1999-08-12
9908432,1,1,0,0.0,6.500992140431095e-05,1999-08-22
9911243,1,0,1,0.0,8.211974124807393e-20,1999-11-04
3081,1,1,0,0.0,1.0354984688533647e-11,2000-03-09
3086,1,1,0,0.0,1.0354984688533647e-11,2000-03-09
3187,1,1,0,0.0,1.0354984688533647e-11,2000-03-20
5204,2,2,0,0.0,1.5492707427550926e-11,2000-05-20
7320,1,1,0,0.0,1.0354984688533647e-11,2000-07-27
8069,1,1,0,0.0,1.0354984688533647e-11,2000-08-08
10058,1,1,0,0.0,1.0354984688533647e-11,2000-10-06
9308271,2,2,0,0.0,1.0355655606819644e-11,1993-08-13
9408322,1,1,0,0.0,1.0354984688533647e-11,1994-08-19
9504371,1,1,0,0.0,1.0354984688533647e-11,1995-04-24
9507244,1,1,0,0.0,1.0354984688533647e-11,1995-07-06
9508258,1,1,0,0.0,1.0354984688533647e-11,1995-08-08
9606237,1,1,0,0.0,1.0354984688533647e-11,1996-06-04
9608251,1,1,0,0.0,1.0354984688533647e-11,1996-08-07
9801271,2,2,0,0.0,1.5492707427550926e-11,1998-01-12
9803290,1,1,0,0.0,1.0354984688533647e-11,1998-03-09
9810442,3,3,0,0.0,1.5698760557776023e-11,1998-10-21
9812397,2,2,0,0.0,1.5492707427550926e-11,1998-12-16
9903448,1,1,0,0.0,1.0354984688533647e-11,1999-03-22
9903535,1,1,0,0.0,1.0354984688533647e-11,1999-03-30
9903544,1,1,0,0.0,1.0354984688533647e-11,1999-03-31
9904283,1,1,0,0.0,1.0354984688533647e-11,1999-04-09
9909325,1,1,0,0.0,1.0354984688533647e-11,1999-09-10
9911337,1,1,0,0.0,1.0354984688533647e-11,1999-11-12
104008,1,0,1,0.0,8.211974124807393e-20,2001-04-02
9021,1,0,1,0.0,8.211974124807393e-20,2000-09-04
101212,1,0,1,0.0,8.211974124807393e-20,2001-01-19
9206205,1,1,0,0.0,3.976427567834019e-13,1992-06-03
9207218,1,1,0,0.0,3.976427567834019e-13,1992-07-07
9303241,1,1,0,0.0,3.976427567834019e-13,1993-03-10
9303320,1,1,0,0.0,3.976427567834019e-13,1993-03-31
9304299,1,1,0,0.0,3.976427567834019e-13,1993-04-26
9304307,1,1,0,0.0,3.976427567834019e-13,1993-04-27
9308333,1,1,0,0.0,3.976427567834019e-13,1993-08-24
9308363,1,1,0,0.0,3.976427567834019e-13,1993-08-30
9311281,1,1,0,0.0,3.976427567834019e-13,1993-11-11
9411273,1,1,0,0.0,3.976427567834019e-13,1994-11-11
9411276,1,1,0,0.0,3.976427567834019e-13,1994-11-11
9412322,1,1,0,0.0,3.976427567834019e-13,1994-12-19
9502397,1,1,0,0.0,3.976427567834019e-13,1995-02-27
9505248,2,2,0,0.0,3.9838782919574576e-13,1995-05-08
9508296,1,1,0,0.0,3.976427567834019e-13,1995-08-14
9509410,2,2,0,0.0,3.9786875031131666e-13,1995-09-28
9602410,1,0,1,0.0,8.211974124807393e-20,1996-02-27
9806346,1,0,1,0.0,8.211974124807393e-20,1998-06-11
9511409,1,0,1,0.0,8.211974124807393e-20,1995-11-24
9512395,1,0,1,0.0,8.211974124807393e-20,1995-12-21
1088,1,0,1,0.0,8.211974124807393e-20,2000-01-11
9606324,1,0,1,0.0,8.211974124807393e-20,1996-06-13
9211249,1,1,0,0.0,1.7658930614296302e-13,1992-11-16
9211260,1,1,0,0.0,1.7658930614296302e-13,1992-11-17
9211261,1,1,0,0.0,1.7658930614296302e-13,1992-11-17
9212211,1,1,0,0.0,1.7658930614296302e-13,1992-12-02
9302202,1,1,0,0.0,1.7658930614296302e-13,1993-02-02
9302234,1,1,0,0.0,1.7658930614296302e-13,1993-02-08
9303231,1,1,0,0.0,1.7658930614296302e-13,1993-03-08
9303280,1,1,0,0.0,1.7658930614296302e-13,1993-03-18
9303291,1,1,0,0.0,1.7658930614296302e-13,1993-03-23
9304277,1,1,0,0.0,1.7658930614296302e-13,1993-04-20
9304295,1,1,0,0.0,1.7658930614296302e-13,1993-04-23
9307249,1,1,0,0.0,1.7658930614296302e-13,1993-07-12
9307301,1,1,0,0.0,1.7658930614296302e-13,1993-07-19
9307342,1,1,0,0.0,1.7658930614296302e-13,1993-07-27
9308266,1,1,0,0.0,1.7658930614296302e-13,1993-08-12
9309293,1,1,0,0.0,1.7658930614296302e-13,1993-09-20
9401346,1,1,0,0.0,1.7658930614296302e-13,1994-01-27
9402238,1,1,0,0.0,1.7658930614296302e-13,1994-02-07
9403202,1,1,0,0.0,1.7658930614296302e-13,1994-03-01
9404253,1,1,0,0.0,1.7658930614296302e-13,1994-04-11
9404347,1,1,0,0.0,1.7658930614296302e-13,1994-04-27
9406337,1,1,0,0.0,1.7658930614296302e-13,1994-06-17
9406419,1,1,0,0.0,1.7658930614296302e-13,1994-06-29
9408319,1,1,0,0.0,1.7658930614296302e-13,1994-08-18
9408320,1,1,0,0.0,1.7658930614296302e-13,1994-08-18
9501320,1,1,0,0.0,1.7658930614296302e-13,1995-01-17
9505308,2,2,0,0.0,1.7681529967087775e-13,1995-05-15
9509207,1,1,0,0.0,1.7658930614296302e-13,1995-09-01
9510224,2,2,0,0.0,1.7681529967087775e-13,1995-10-04
9510402,1,1,0,0.0,1.7658930614296302e-13,1995-10-25
9612362,2,0,2,0.0,8.211974124807393e-20,1996-12-14
3186,1,1,0,0.0,7.451545320850212e-16,2000-03-17
6122,1,1,0,0.0,7.451545320850212e-16,2000-06-12
9337,1,1,0,0.0,7.451545320850212e-16,2000-09-28
10003,1,1,0,0.0,7.451545320850212e-16,2000-10-02
104034,1,1,0,0.0,7.451545320850212e-16,2001-04-03
105005,1,1,0,0.0,7.451545320850212e-16,2001-05-01
105267,1,1,0,0.0,7.451545320850212e-16,2001-05-25
106025,1,1,0,0.0,7.451545320850212e-16,2001-06-03
106148,1,1,0,0.0,7.451545320850212e-16,2001-06-14
106352,1,1,0,0.0,7.451545320850212e-16,2001-06-29
107069,5,1,4,0.00018194920680099494,7.451545320850212e-16,2001-07-06
107097,1,1,0,0.0,7.451545320850212e-16,2001-07-09
108122,1,1,0,0.0,7.451545320850212e-16,2001-08-15
108250,2,1,1,9.50637738141616e-05,7.451545320850212e-16,2001-08-30
109058,1,1,0,0.0,7.451545320850212e-16,2001-09-07
110032,1,1,0,0.0,7.451545320850212e-16,2001-10-02
110341,1,1,0,0.0,7.451545320850212e-16,2001-10-25
111058,1,1,0,0.0,7.451545320850212e-16,2001-11-06
111059,1,1,0,0.0,7.451545320850212e-16,2001-11-06
112102,1,1,0,0.0,7.451545320850212e-16,2000-02-12
112102,1,1,0,0.0,7.451545320850212e-16,2001-12-06
112117,1,1,0,0.0,7.451545320850212e-16,2001-12-07
112255,1,1,0,0.0,7.451545320850212e-16,2001-12-19
201001,1,1,0,0.0,7.451545320850212e-16,2001-12-31
201081,1,1,0,0.0,7.451545320850212e-16,2002-01-10
201297,1,1,0,0.0,7.451545320850212e-16,2002-01-31
202275,1,1,0,0.0,7.451545320850212e-16,2002-02-28
9406390,1,1,0,0.0,7.451545320850212e-16,1994-06-24
9409301,1,1,0,0.0,7.451545320850212e-16,1994-09-13
9503271,1,1,0,0.0,7.451545320850212e-16,1995-03-08
9503463,1,1,0,0.0,7.451545320850212e-16,1995-03-30
9505251,1,1,0,0.0,7.451545320850212e-16,1995-05-08
9511388,1,1,0,0.0,7.451545320850212e-16,1995-11-22
9601310,1,1,0,0.0,7.451545320850212e-16,1996-01-23
9708227,1,1,0,0.0,7.451545320850212e-16,1997-08-04
9710473,1,1,0,0.0,7.451545320850212e-16,1997-10-25
9805303,1,1,0,0.0,7.451545320850212e-16,1998-05-12
9805470,1,1,0,0.0,7.451545320850212e-16,1998-05-26
9907555,1,1,0,0.0,7.451545320850212e-16,1999-07-29
9908443,1,1,0,0.0,7.451545320850212e-16,1999-08-23
9910205,1,1,0,0.0,7.451545320850212e-16,1999-10-01
103064,2,1,1,1.5968710466027951e-06,2.0605321234484194e-13,2001-03-06
103202,1,1,0,0.0,2.0605321234484194e-13,2001-03-19
104254,2,1,1,1.5968710466027951e-06,2.0605321234484194e-13,2001-04-25
9504415,1,1,0,0.0,2.0605321234484194e-13,1995-04-27
9507282,2,2,0,0.0,2.0627920587275662e-13,1995-07-11
9507462,1,1,0,0.0,2.0605321234484194e-13,1995-07-31
9607394,2,2,0,0.0,2.0627920587275662e-13,1996-07-22
9704390,1,1,0,0.0,2.0605321234484194e-13,1997-04-23
9904367,1,1,0,0.0,2.0605321234484194e-13,1999-04-16
9911293,2,2,0,0.0,5.343775951362117e-12,1999-11-10
9911323,2,2,0,0.0,5.343775951362117e-12,1999-11-11
107182,1,0,1,0.0,8.211974124807393e-20,2001-07-17
9912344,1,0,1,0.0,8.211974124807393e-20,1999-12-15
9509329,1,0,1,0.0,8.211974124807393e-20,1995-09-19
9909312,1,0,1,0.0,8.211974124807393e-20,1999-09-09
9911399,1,0,1,0.0,8.211974124807393e-20,1999-11-18
101309,1,0,1,0.0,8.211974124807393e-20,2001-01-28
1189,1,0,1,0.0,8.211974124807393e-20,2000-01-18
9908379,34,2,32,6.220805952067135e-06,7.144417488582434e-18,1999-08-17
9907270,1,0,1,0.0,8.211974124807393e-20,1999-07-07
110075,1,0,1,0.0,8.211974124807393e-20,2001-10-04
106192,23,9,14,3.7130435526400716e-05,3.186245960425262e-17,2001-06-18
110062,2,0,2,0.0,8.211974124807393e-20,2001-10-04
108267,1,0,1,0.0,8.211974124807393e-20,2001-08-31
101237,1,0,1,0.0,8.211974124807393e-20,2001-01-22
5214,1,0,1,0.0,8.211974124807393e-20,2000-05-22
9911206,1,0,1,0.0,8.211974124807393e-20,1999-11-02
2034,1,0,1,0.0,8.211974124807393e-20,2000-02-03
7307,1,0,1,0.0,8.211974124807393e-20,2000-07-26
9612307,1,0,1,0.0,8.211974124807393e-20,1996-12-09
9703387,2,0,2,0.0,8.211974124807393e-20,1997-03-21
9907291,1,0,1,0.0,8.211974124807393e-20,1999-07-09
9904297,1,0,1,0.0,8.211974124807393e-20,1999-04-11
9812393,1,0,1,0.0,8.211974124807393e-20,1998-12-16
9810343,1,0,1,0.0,8.211974124807393e-20,1998-10-13
9909260,2,0,2,0.0,8.211974124807393e-20,1999-09-06
104115,1,0,1,0.0,8.211974124807393e-20,2001-04-11
9903382,1,0,1,0.0,8.211974124807393e-20,1999-03-17
9505317,1,0,1,0.0,8.211974124807393e-20,1995-05-16
10161,2,0,2,0.0,8.211974124807393e-20,2000-10-16
9903449,1,0,1,0.0,8.211974124807393e-20,1999-03-22
7061,1,0,1,0.0,8.211974124807393e-20,2000-07-06
6091,1,0,1,0.0,8.211974124807393e-20,2000-06-09
107083,1,0,1,0.0,8.211974124807393e-20,2001-07-09
9805244,1,0,1,0.0,8.211974124807393e-20,1998-05-07
7017,1,0,1,0.0,8.211974124807393e-20,2000-07-03
201009,1,0,1,0.0,8.211974124807393e-20,2002-01-02
112114,1,0,1,0.0,8.211974124807393e-20,2001-12-07
7137,1,0,1,0.0,8.211974124807393e-20,2000-07-13
2216,1,0,1,0.0,8.211974124807393e-20,2000-02-21
9811294,1,0,1,0.0,8.211974124807393e-20,1998-11-10
9706421,1,0,1,0.0,8.211974124807393e-20,1997-06-20
9908530,1,0,1,0.0,8.211974124807393e-20,1999-08-31
4032,1,0,1,0.0,8.211974124807393e-20,2000-04-04
9611451,2,1,1,1.1664011160125879e-05,2.2607564765594756e-16,1996-11-27
9805230,1,0,1,0.0,8.211974124807393e-20,1998-05-06
9712236,1,0,1,0.0,8.211974124807393e-20,1997-12-02
9611283,1,0,1,0.0,8.211974124807393e-20,1996-11-08
9611215,1,0,1,0.0,8.211974124807393e-20,1996-11-02
